Weight	Squared?	Rule	Satisfaction
10.0	true	( ~( BLOCK('33', '8') ) | ~( SIMILAR('99', '33') ) | ~( BLOCK('99', '8') ) | FRIENDS('99', '33') )	0.9745094515383244
10.0	true	( ~( BLOCK('54', '8') ) | ~( SIMILAR('99', '54') ) | ~( BLOCK('99', '8') ) | FRIENDS('99', '54') )	1.0
10.0	true	( ~( BLOCK('68', '8') ) | ~( SIMILAR('99', '68') ) | ~( BLOCK('99', '8') ) | FRIENDS('99', '68') )	1.0
10.0	true	( ~( BLOCK('71', '8') ) | ~( SIMILAR('99', '71') ) | ~( BLOCK('99', '8') ) | FRIENDS('99', '71') )	1.0
10.0	true	( ~( BLOCK('77', '8') ) | ~( SIMILAR('99', '77') ) | ~( BLOCK('99', '8') ) | FRIENDS('99', '77') )	1.0
10.0	true	( ~( BLOCK('79', '8') ) | ~( SIMILAR('99', '79') ) | ~( BLOCK('99', '8') ) | FRIENDS('99', '79') )	0.9830445069819689
10.0	true	( ~( BLOCK('90', '8') ) | ~( SIMILAR('99', '90') ) | ~( BLOCK('99', '8') ) | FRIENDS('99', '90') )	0.9681605137884617
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('4', '7') ) | ~( FRIENDS('0', '4') ) | ~( FRIENDS('9', '0') ) | ~( BLOCK('9', '7') ) | FRIENDS('9', '4') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('4', '7') ) | ~( FRIENDS('0', '4') ) | ~( FRIENDS('31', '0') ) | ~( BLOCK('31', '7') ) | FRIENDS('31', '4') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('4', '7') ) | ~( FRIENDS('0', '4') ) | ~( FRIENDS('19', '0') ) | ~( BLOCK('19', '7') ) | FRIENDS('19', '4') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('4', '7') ) | ~( FRIENDS('0', '4') ) | ~( FRIENDS('10', '0') ) | ~( BLOCK('10', '7') ) | FRIENDS('10', '4') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('4', '7') ) | ~( FRIENDS('0', '4') ) | ~( FRIENDS('49', '0') ) | ~( BLOCK('49', '7') ) | FRIENDS('49', '4') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('4', '7') ) | ~( FRIENDS('0', '4') ) | ~( FRIENDS('8', '0') ) | ~( BLOCK('8', '7') ) | FRIENDS('8', '4') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('4', '7') ) | ~( FRIENDS('0', '4') ) | ~( FRIENDS('53', '0') ) | ~( BLOCK('53', '7') ) | FRIENDS('53', '4') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('4', '7') ) | ~( FRIENDS('0', '4') ) | ~( FRIENDS('57', '0') ) | ~( BLOCK('57', '7') ) | FRIENDS('57', '4') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('4', '7') ) | ~( FRIENDS('0', '4') ) | ~( FRIENDS('58', '0') ) | ~( BLOCK('58', '7') ) | FRIENDS('58', '4') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('4', '7') ) | ~( FRIENDS('0', '4') ) | ~( FRIENDS('61', '0') ) | ~( BLOCK('61', '7') ) | FRIENDS('61', '4') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('4', '7') ) | ~( FRIENDS('0', '4') ) | ~( FRIENDS('73', '0') ) | ~( BLOCK('73', '7') ) | FRIENDS('73', '4') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('8', '7') ) | ~( FRIENDS('0', '8') ) | ~( FRIENDS('4', '0') ) | ~( BLOCK('4', '7') ) | FRIENDS('4', '8') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('8', '7') ) | ~( FRIENDS('0', '8') ) | ~( FRIENDS('19', '0') ) | ~( BLOCK('19', '7') ) | FRIENDS('19', '8') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('8', '7') ) | ~( FRIENDS('0', '8') ) | ~( FRIENDS('10', '0') ) | ~( BLOCK('10', '7') ) | FRIENDS('10', '8') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('4', '7') ) | ~( FRIENDS('0', '4') ) | ~( FRIENDS('87', '0') ) | ~( BLOCK('87', '7') ) | FRIENDS('87', '4') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('8', '7') ) | ~( FRIENDS('0', '8') ) | ~( FRIENDS('9', '0') ) | ~( BLOCK('9', '7') ) | FRIENDS('9', '8') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('8', '7') ) | ~( FRIENDS('0', '8') ) | ~( FRIENDS('49', '0') ) | ~( BLOCK('49', '7') ) | FRIENDS('49', '8') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('8', '7') ) | ~( FRIENDS('0', '8') ) | ~( FRIENDS('31', '0') ) | ~( BLOCK('31', '7') ) | FRIENDS('31', '8') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('8', '7') ) | ~( FRIENDS('0', '8') ) | ~( FRIENDS('53', '0') ) | ~( BLOCK('53', '7') ) | FRIENDS('53', '8') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('8', '7') ) | ~( FRIENDS('0', '8') ) | ~( FRIENDS('57', '0') ) | ~( BLOCK('57', '7') ) | FRIENDS('57', '8') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('8', '7') ) | ~( FRIENDS('0', '8') ) | ~( FRIENDS('58', '0') ) | ~( BLOCK('58', '7') ) | FRIENDS('58', '8') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('8', '7') ) | ~( FRIENDS('0', '8') ) | ~( FRIENDS('61', '0') ) | ~( BLOCK('61', '7') ) | FRIENDS('61', '8') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('9', '7') ) | ~( FRIENDS('0', '9') ) | ~( FRIENDS('4', '0') ) | ~( BLOCK('4', '7') ) | FRIENDS('4', '9') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('8', '7') ) | ~( FRIENDS('0', '8') ) | ~( FRIENDS('87', '0') ) | ~( BLOCK('87', '7') ) | FRIENDS('87', '8') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('8', '7') ) | ~( FRIENDS('0', '8') ) | ~( FRIENDS('73', '0') ) | ~( BLOCK('73', '7') ) | FRIENDS('73', '8') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('9', '7') ) | ~( FRIENDS('0', '9') ) | ~( FRIENDS('10', '0') ) | ~( BLOCK('10', '7') ) | FRIENDS('10', '9') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('9', '7') ) | ~( FRIENDS('0', '9') ) | ~( FRIENDS('19', '0') ) | ~( BLOCK('19', '7') ) | FRIENDS('19', '9') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('9', '7') ) | ~( FRIENDS('0', '9') ) | ~( FRIENDS('8', '0') ) | ~( BLOCK('8', '7') ) | FRIENDS('8', '9') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('9', '7') ) | ~( FRIENDS('0', '9') ) | ~( FRIENDS('31', '0') ) | ~( BLOCK('31', '7') ) | FRIENDS('31', '9') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('9', '7') ) | ~( FRIENDS('0', '9') ) | ~( FRIENDS('49', '0') ) | ~( BLOCK('49', '7') ) | FRIENDS('49', '9') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('9', '7') ) | ~( FRIENDS('0', '9') ) | ~( FRIENDS('53', '0') ) | ~( BLOCK('53', '7') ) | FRIENDS('53', '9') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('9', '7') ) | ~( FRIENDS('0', '9') ) | ~( FRIENDS('58', '0') ) | ~( BLOCK('58', '7') ) | FRIENDS('58', '9') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('9', '7') ) | ~( FRIENDS('0', '9') ) | ~( FRIENDS('57', '0') ) | ~( BLOCK('57', '7') ) | FRIENDS('57', '9') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('9', '7') ) | ~( FRIENDS('0', '9') ) | ~( FRIENDS('87', '0') ) | ~( BLOCK('87', '7') ) | FRIENDS('87', '9') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('9', '7') ) | ~( FRIENDS('0', '9') ) | ~( FRIENDS('61', '0') ) | ~( BLOCK('61', '7') ) | FRIENDS('61', '9') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('9', '7') ) | ~( FRIENDS('0', '9') ) | ~( FRIENDS('73', '0') ) | ~( BLOCK('73', '7') ) | FRIENDS('73', '9') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('10', '7') ) | ~( FRIENDS('0', '10') ) | ~( FRIENDS('9', '0') ) | ~( BLOCK('9', '7') ) | FRIENDS('9', '10') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('10', '7') ) | ~( FRIENDS('0', '10') ) | ~( FRIENDS('8', '0') ) | ~( BLOCK('8', '7') ) | FRIENDS('8', '10') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('10', '7') ) | ~( FRIENDS('0', '10') ) | ~( FRIENDS('19', '0') ) | ~( BLOCK('19', '7') ) | FRIENDS('19', '10') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('10', '7') ) | ~( FRIENDS('0', '10') ) | ~( FRIENDS('31', '0') ) | ~( BLOCK('31', '7') ) | FRIENDS('31', '10') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('10', '7') ) | ~( FRIENDS('0', '10') ) | ~( FRIENDS('49', '0') ) | ~( BLOCK('49', '7') ) | FRIENDS('49', '10') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('10', '7') ) | ~( FRIENDS('0', '10') ) | ~( FRIENDS('53', '0') ) | ~( BLOCK('53', '7') ) | FRIENDS('53', '10') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('10', '7') ) | ~( FRIENDS('0', '10') ) | ~( FRIENDS('57', '0') ) | ~( BLOCK('57', '7') ) | FRIENDS('57', '10') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('10', '7') ) | ~( FRIENDS('0', '10') ) | ~( FRIENDS('61', '0') ) | ~( BLOCK('61', '7') ) | FRIENDS('61', '10') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('10', '7') ) | ~( FRIENDS('0', '10') ) | ~( FRIENDS('73', '0') ) | ~( BLOCK('73', '7') ) | FRIENDS('73', '10') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('10', '7') ) | ~( FRIENDS('0', '10') ) | ~( FRIENDS('58', '0') ) | ~( BLOCK('58', '7') ) | FRIENDS('58', '10') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('10', '7') ) | ~( FRIENDS('0', '10') ) | ~( FRIENDS('87', '0') ) | ~( BLOCK('87', '7') ) | FRIENDS('87', '10') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('10', '7') ) | ~( FRIENDS('0', '10') ) | ~( FRIENDS('4', '0') ) | ~( BLOCK('4', '7') ) | FRIENDS('4', '10') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('19', '7') ) | ~( FRIENDS('0', '19') ) | ~( FRIENDS('4', '0') ) | ~( BLOCK('4', '7') ) | FRIENDS('4', '19') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('19', '7') ) | ~( FRIENDS('0', '19') ) | ~( FRIENDS('8', '0') ) | ~( BLOCK('8', '7') ) | FRIENDS('8', '19') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('19', '7') ) | ~( FRIENDS('0', '19') ) | ~( FRIENDS('9', '0') ) | ~( BLOCK('9', '7') ) | FRIENDS('9', '19') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('19', '7') ) | ~( FRIENDS('0', '19') ) | ~( FRIENDS('31', '0') ) | ~( BLOCK('31', '7') ) | FRIENDS('31', '19') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('19', '7') ) | ~( FRIENDS('0', '19') ) | ~( FRIENDS('10', '0') ) | ~( BLOCK('10', '7') ) | FRIENDS('10', '19') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('19', '7') ) | ~( FRIENDS('0', '19') ) | ~( FRIENDS('49', '0') ) | ~( BLOCK('49', '7') ) | FRIENDS('49', '19') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('19', '7') ) | ~( FRIENDS('0', '19') ) | ~( FRIENDS('53', '0') ) | ~( BLOCK('53', '7') ) | FRIENDS('53', '19') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('19', '7') ) | ~( FRIENDS('0', '19') ) | ~( FRIENDS('57', '0') ) | ~( BLOCK('57', '7') ) | FRIENDS('57', '19') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('19', '7') ) | ~( FRIENDS('0', '19') ) | ~( FRIENDS('58', '0') ) | ~( BLOCK('58', '7') ) | FRIENDS('58', '19') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('19', '7') ) | ~( FRIENDS('0', '19') ) | ~( FRIENDS('61', '0') ) | ~( BLOCK('61', '7') ) | FRIENDS('61', '19') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('19', '7') ) | ~( FRIENDS('0', '19') ) | ~( FRIENDS('73', '0') ) | ~( BLOCK('73', '7') ) | FRIENDS('73', '19') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('19', '7') ) | ~( FRIENDS('0', '19') ) | ~( FRIENDS('87', '0') ) | ~( BLOCK('87', '7') ) | FRIENDS('87', '19') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('31', '7') ) | ~( FRIENDS('0', '31') ) | ~( FRIENDS('8', '0') ) | ~( BLOCK('8', '7') ) | FRIENDS('8', '31') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('31', '7') ) | ~( FRIENDS('0', '31') ) | ~( FRIENDS('4', '0') ) | ~( BLOCK('4', '7') ) | FRIENDS('4', '31') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('31', '7') ) | ~( FRIENDS('0', '31') ) | ~( FRIENDS('9', '0') ) | ~( BLOCK('9', '7') ) | FRIENDS('9', '31') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('31', '7') ) | ~( FRIENDS('0', '31') ) | ~( FRIENDS('19', '0') ) | ~( BLOCK('19', '7') ) | FRIENDS('19', '31') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('31', '7') ) | ~( FRIENDS('0', '31') ) | ~( FRIENDS('10', '0') ) | ~( BLOCK('10', '7') ) | FRIENDS('10', '31') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('31', '7') ) | ~( FRIENDS('0', '31') ) | ~( FRIENDS('53', '0') ) | ~( BLOCK('53', '7') ) | FRIENDS('53', '31') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('31', '7') ) | ~( FRIENDS('0', '31') ) | ~( FRIENDS('57', '0') ) | ~( BLOCK('57', '7') ) | FRIENDS('57', '31') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('31', '7') ) | ~( FRIENDS('0', '31') ) | ~( FRIENDS('58', '0') ) | ~( BLOCK('58', '7') ) | FRIENDS('58', '31') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('31', '7') ) | ~( FRIENDS('0', '31') ) | ~( FRIENDS('61', '0') ) | ~( BLOCK('61', '7') ) | FRIENDS('61', '31') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('31', '7') ) | ~( FRIENDS('0', '31') ) | ~( FRIENDS('73', '0') ) | ~( BLOCK('73', '7') ) | FRIENDS('73', '31') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('31', '7') ) | ~( FRIENDS('0', '31') ) | ~( FRIENDS('87', '0') ) | ~( BLOCK('87', '7') ) | FRIENDS('87', '31') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('49', '7') ) | ~( FRIENDS('0', '49') ) | ~( FRIENDS('4', '0') ) | ~( BLOCK('4', '7') ) | FRIENDS('4', '49') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('49', '7') ) | ~( FRIENDS('0', '49') ) | ~( FRIENDS('8', '0') ) | ~( BLOCK('8', '7') ) | FRIENDS('8', '49') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('49', '7') ) | ~( FRIENDS('0', '49') ) | ~( FRIENDS('9', '0') ) | ~( BLOCK('9', '7') ) | FRIENDS('9', '49') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('49', '7') ) | ~( FRIENDS('0', '49') ) | ~( FRIENDS('19', '0') ) | ~( BLOCK('19', '7') ) | FRIENDS('19', '49') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('49', '7') ) | ~( FRIENDS('0', '49') ) | ~( FRIENDS('10', '0') ) | ~( BLOCK('10', '7') ) | FRIENDS('10', '49') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('49', '7') ) | ~( FRIENDS('0', '49') ) | ~( FRIENDS('31', '0') ) | ~( BLOCK('31', '7') ) | FRIENDS('31', '49') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('49', '7') ) | ~( FRIENDS('0', '49') ) | ~( FRIENDS('57', '0') ) | ~( BLOCK('57', '7') ) | FRIENDS('57', '49') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('49', '7') ) | ~( FRIENDS('0', '49') ) | ~( FRIENDS('58', '0') ) | ~( BLOCK('58', '7') ) | FRIENDS('58', '49') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('49', '7') ) | ~( FRIENDS('0', '49') ) | ~( FRIENDS('73', '0') ) | ~( BLOCK('73', '7') ) | FRIENDS('73', '49') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('49', '7') ) | ~( FRIENDS('0', '49') ) | ~( FRIENDS('61', '0') ) | ~( BLOCK('61', '7') ) | FRIENDS('61', '49') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('49', '7') ) | ~( FRIENDS('0', '49') ) | ~( FRIENDS('53', '0') ) | ~( BLOCK('53', '7') ) | FRIENDS('53', '49') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('53', '7') ) | ~( FRIENDS('0', '53') ) | ~( FRIENDS('4', '0') ) | ~( BLOCK('4', '7') ) | FRIENDS('4', '53') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('53', '7') ) | ~( FRIENDS('0', '53') ) | ~( FRIENDS('8', '0') ) | ~( BLOCK('8', '7') ) | FRIENDS('8', '53') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('53', '7') ) | ~( FRIENDS('0', '53') ) | ~( FRIENDS('9', '0') ) | ~( BLOCK('9', '7') ) | FRIENDS('9', '53') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('49', '7') ) | ~( FRIENDS('0', '49') ) | ~( FRIENDS('87', '0') ) | ~( BLOCK('87', '7') ) | FRIENDS('87', '49') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('31', '7') ) | ~( FRIENDS('0', '31') ) | ~( FRIENDS('49', '0') ) | ~( BLOCK('49', '7') ) | FRIENDS('49', '31') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('53', '7') ) | ~( FRIENDS('0', '53') ) | ~( FRIENDS('19', '0') ) | ~( BLOCK('19', '7') ) | FRIENDS('19', '53') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('53', '7') ) | ~( FRIENDS('0', '53') ) | ~( FRIENDS('10', '0') ) | ~( BLOCK('10', '7') ) | FRIENDS('10', '53') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('53', '7') ) | ~( FRIENDS('0', '53') ) | ~( FRIENDS('31', '0') ) | ~( BLOCK('31', '7') ) | FRIENDS('31', '53') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('53', '7') ) | ~( FRIENDS('0', '53') ) | ~( FRIENDS('49', '0') ) | ~( BLOCK('49', '7') ) | FRIENDS('49', '53') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('53', '7') ) | ~( FRIENDS('0', '53') ) | ~( FRIENDS('57', '0') ) | ~( BLOCK('57', '7') ) | FRIENDS('57', '53') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('53', '7') ) | ~( FRIENDS('0', '53') ) | ~( FRIENDS('73', '0') ) | ~( BLOCK('73', '7') ) | FRIENDS('73', '53') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('53', '7') ) | ~( FRIENDS('0', '53') ) | ~( FRIENDS('61', '0') ) | ~( BLOCK('61', '7') ) | FRIENDS('61', '53') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('53', '7') ) | ~( FRIENDS('0', '53') ) | ~( FRIENDS('87', '0') ) | ~( BLOCK('87', '7') ) | FRIENDS('87', '53') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('53', '7') ) | ~( FRIENDS('0', '53') ) | ~( FRIENDS('58', '0') ) | ~( BLOCK('58', '7') ) | FRIENDS('58', '53') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('57', '7') ) | ~( FRIENDS('0', '57') ) | ~( FRIENDS('4', '0') ) | ~( BLOCK('4', '7') ) | FRIENDS('4', '57') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('57', '7') ) | ~( FRIENDS('0', '57') ) | ~( FRIENDS('8', '0') ) | ~( BLOCK('8', '7') ) | FRIENDS('8', '57') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('57', '7') ) | ~( FRIENDS('0', '57') ) | ~( FRIENDS('9', '0') ) | ~( BLOCK('9', '7') ) | FRIENDS('9', '57') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('57', '7') ) | ~( FRIENDS('0', '57') ) | ~( FRIENDS('10', '0') ) | ~( BLOCK('10', '7') ) | FRIENDS('10', '57') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('57', '7') ) | ~( FRIENDS('0', '57') ) | ~( FRIENDS('19', '0') ) | ~( BLOCK('19', '7') ) | FRIENDS('19', '57') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('57', '7') ) | ~( FRIENDS('0', '57') ) | ~( FRIENDS('31', '0') ) | ~( BLOCK('31', '7') ) | FRIENDS('31', '57') )	0.9998385337967193
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('57', '7') ) | ~( FRIENDS('0', '57') ) | ~( FRIENDS('53', '0') ) | ~( BLOCK('53', '7') ) | FRIENDS('53', '57') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('57', '7') ) | ~( FRIENDS('0', '57') ) | ~( FRIENDS('49', '0') ) | ~( BLOCK('49', '7') ) | FRIENDS('49', '57') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('57', '7') ) | ~( FRIENDS('0', '57') ) | ~( FRIENDS('58', '0') ) | ~( BLOCK('58', '7') ) | FRIENDS('58', '57') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('57', '7') ) | ~( FRIENDS('0', '57') ) | ~( FRIENDS('73', '0') ) | ~( BLOCK('73', '7') ) | FRIENDS('73', '57') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('57', '7') ) | ~( FRIENDS('0', '57') ) | ~( FRIENDS('61', '0') ) | ~( BLOCK('61', '7') ) | FRIENDS('61', '57') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('58', '7') ) | ~( FRIENDS('0', '58') ) | ~( FRIENDS('4', '0') ) | ~( BLOCK('4', '7') ) | FRIENDS('4', '58') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('57', '7') ) | ~( FRIENDS('0', '57') ) | ~( FRIENDS('87', '0') ) | ~( BLOCK('87', '7') ) | FRIENDS('87', '57') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('58', '7') ) | ~( FRIENDS('0', '58') ) | ~( FRIENDS('8', '0') ) | ~( BLOCK('8', '7') ) | FRIENDS('8', '58') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('58', '7') ) | ~( FRIENDS('0', '58') ) | ~( FRIENDS('9', '0') ) | ~( BLOCK('9', '7') ) | FRIENDS('9', '58') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('58', '7') ) | ~( FRIENDS('0', '58') ) | ~( FRIENDS('10', '0') ) | ~( BLOCK('10', '7') ) | FRIENDS('10', '58') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('58', '7') ) | ~( FRIENDS('0', '58') ) | ~( FRIENDS('19', '0') ) | ~( BLOCK('19', '7') ) | FRIENDS('19', '58') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('58', '7') ) | ~( FRIENDS('0', '58') ) | ~( FRIENDS('31', '0') ) | ~( BLOCK('31', '7') ) | FRIENDS('31', '58') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('58', '7') ) | ~( FRIENDS('0', '58') ) | ~( FRIENDS('49', '0') ) | ~( BLOCK('49', '7') ) | FRIENDS('49', '58') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('58', '7') ) | ~( FRIENDS('0', '58') ) | ~( FRIENDS('53', '0') ) | ~( BLOCK('53', '7') ) | FRIENDS('53', '58') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('58', '7') ) | ~( FRIENDS('0', '58') ) | ~( FRIENDS('57', '0') ) | ~( BLOCK('57', '7') ) | FRIENDS('57', '58') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('58', '7') ) | ~( FRIENDS('0', '58') ) | ~( FRIENDS('61', '0') ) | ~( BLOCK('61', '7') ) | FRIENDS('61', '58') )	1.0
10.0	true	( ~( BLOCK('0', '7') ) | ~( BLOCK('58', '7') ) | ~( FRIENDS('0', '58') ) | ~( FRIENDS('87', '0') ) | ~( BLOCK('87', '7') ) | FRIENDS('87', '58') )	1.0
